2018-08-14 10:02:11.970,51.25,100
2018-08-14 10:02:11.970,51.25,2200
2018-08-14 10:02:11.970,51.25,300
2018-08-14 10:02:11.970,51.25,2200
2018-08-14 10:02:11.970,51.25,30100
2018-08-14 10:02:11.970,51.25,2600
2018-08-14 10:02:11.970,51.25,3000
2018-08-14 10:02:11.970,51.25,100
2018-08-14 10:02:11.970,51.25,100
2018-08-14 10:02:11.970,51.25,300
2018-08-14 10:02:11.970,51.25,200
2018-08-14 10:02:11.970,51.25,2700
2018-08-14 10:02:11.970,51.25,2000
2018-08-14 10:02:11.970,51.25,200
2018-08-14 10:02:11.970,51.25,3000
2018-08-14 10:02:11.970,51.25,1700
2018-08-14 10:02:11.970,51.25,100
2018-08-14 10:02:11.970,51.25,600
2018-08-14 10:02:11.970,51.25,7000
2018-08-14 10:02:11.970,51.25,100
2018-08-14 10:02:11.970,51.25,1000
2018-08-14 10:02:11.970,51.25,50700
2018-08-14 10:02:11.970,51.25,200
2018-08-14 10:02:11.970,51.25,300
2018-08-14 10:02:11.970,51.25,700
2018-08-14 10:02:11.970,51.25,3800
2018-08-14 10:02:11.970,51.25,200
2018-08-14 10:02:11.970,51.25,2800
2018-08-14 10:02:11.970,51.25,3800
2018-08-14 10:02:11.970,51.25,700
2018-08-14 10:02:11.970,51.25,100
2018-08-14 10:02:11.970,51.25,5000
2018-08-14 10:02:11.970,51.25,7000
2018-08-14 10:02:11.970,51.25,1000
2018-08-14 10:02:11.970,51.25,99900
2018-08-14 10:02:11.970,51.25,2000
2018-08-14 10:02:11.970,51.25,12300
2018-08-14 10:02:11.970,51.25,100
2018-08-14 10:02:11.970,51.25,1000
2018-08-14 10:02:11.970,51.25,9000
2018-08-14 10:02:11.970,51.25,1800
2018-08-14 10:02:11.970,51.25,2300
2018-08-14 10:02:11.970,51.25,4500
2018-08-14 10:02:11.970,51.25,800
2018-08-14 10:02:11.970,51.25,100
2018-08-14 10:02:11.970,51.25,1000
2018-08-14 10:02:11.970,51.25,4700
2018-08-14 10:02:11.970,51.25,500
2018-08-14 10:02:11.970,51.25,300
2018-08-14 10:02:11.970,51.25,9000
2018-08-14 10:02:11.970,51.25,100
2018-08-14 10:02:11.970,51.25,500
2018-08-14 10:02:11.970,51.25,300
2018-08-14 10:02:11.970,51.25,14000
2018-08-14 10:02:11.970,51.25,1700
2018-08-14 10:02:11.970,51.25,400
2018-08-14 10:02:12.142,51.25,2600
2018-08-14 10:02:12.148,51.25,10200
2018-08-14 10:02:12.188,51.25,3900
2018-08-14 10:02:12.208,51.25,2000
2018-08-14 10:02:12.209,51.25,400
2018-08-14 10:02:12.270,51.25,2500
2018-08-14 10:02:13.135,51.25,400
2018-08-14 10:02:14.525,51.25,100
2018-08-14 10:02:15.103,51.25,200
2018-08-14 10:02:17.995,51.25,1600
2018-08-14 10:02:19.474,51.5,3500
2018-08-14 10:02:20.474,51.5,6900
2018-08-14 10:02:24.461,51.25,7100
2018-08-14 10:02:31.451,51.5,100
2018-08-14 10:02:39.540,51.5,200
2018-08-14 10:02:41.930,51.25,1000
2018-08-14 10:02:47.415,51.25,400
2018-08-14 10:02:49.738,51.25,10000
2018-08-14 10:02:52.109,51.25,3000
2018-08-14 10:02:53.479,51.25,2000
2018-08-14 10:02:55.905,51.25,200
2018-08-14 10:02:56.253,51.25,500
2018-08-14 10:03:01.021,51.5,500
2018-08-14 10:03:01.548,51.25,900
2018-08-14 10:03:02.514,51.25,1000
2018-08-14 10:03:04.593,51.25,2000
2018-08-14 10:03:05.191,51.5,200
2018-08-14 10:03:05.473,51.5,10600
2018-08-14 10:03:06.474,51.5,2200
2018-08-14 10:03:11.108,51.25,500
2018-08-14 10:03:11.510,51.5,100
2018-08-14 10:03:16.174,51.5,100
2018-08-14 10:03:16.221,51.25,800
2018-08-14 10:03:20.473,51.5,10700
2018-08-14 10:03:23.691,51.25,500
2018-08-14 10:03:26.038,51.5,100
2018-08-14 10:03:30.171,51.25,200
2018-08-14 10:03:44.205,51.5,1000
2018-08-14 10:03:49.905,51.5,200
2018-08-14 10:03:49.984,51.25,200
2018-08-14 10:03:53.075,51.5,100
2018-08-14 10:03:55.237,51.5,200
2018-08-14 10:03:57.346,51.25,2000
2018-08-14 10:04:00.418,51.25,400
2018-08-14 10:04:05.473,51.5,13600
2018-08-14 10:04:11.783,51.25,900
2018-08-14 10:04:18.837,51.5,100
2018-08-14 10:04:19.473,51.5,200
2018-08-14 10:04:20.474,51.5,9800
2018-08-14 10:04:22.353,51.5,100
2018-08-14 10:04:23.054,51.25,3800
2018-08-14 10:04:26.767,51.5,2000
2018-08-14 10:04:31.583,51.25,1100
2018-08-14 10:04:40.665,51.5,500
2018-08-14 10:04:42.306,51.5,100
2018-08-14 10:04:43.791,51.25,1000
2018-08-14 10:04:47.168,51.5,500
2018-08-14 10:04:59.550,51.25,1000
2018-08-14 10:05:02.395,51.25,1800
2018-08-14 10:05:02.608,51.25,800
2018-08-14 10:05:05.922,51.5,300
2018-08-14 10:05:06.474,51.5,12900
2018-08-14 10:05:07.058,51.25,300
2018-08-14 10:05:07.473,51.5,300
2018-08-14 10:05:08.980,51.5,1000
2018-08-14 10:05:15.275,51.25,100
2018-08-14 10:05:18.279,51.5,100
2018-08-14 10:05:20.508,51.25,20000
2018-08-14 10:05:21.473,51.5,10400
2018-08-14 10:05:21.748,51.25,1000
2018-08-14 10:05:27.589,51.25,700
2018-08-14 10:05:29.298,51.25,200
2018-08-14 10:05:33.275,51.25,400
2018-08-14 10:05:34.853,51.5,1000
2018-08-14 10:05:35.925,51.25,600
2018-08-14 10:05:36.550,51.25,11000
2018-08-14 10:05:39.608,51.25,1100
2018-08-14 10:05:49.641,51.5,900
2018-08-14 10:05:57.471,51.25,200
2018-08-14 10:05:57.862,51.25,100
